pid,saved
6857184263507381509,Y
6857174192383659270,Y
6856720044387290373,Y
6856435546479185157,Y
6856216725134871813,Y
6855996326316969221,Y
6855376615816301830,Y
6855321798712560902,Y
6855290873907809541,Y
6855001733475716358,Y
6854160352368659718,Y
6854120113054993669,Y
6853793778210229510,Y
6853766254231096582,Y
6853758254783155462,Y
6852789457104555269,Y
6852276221162671365,Y
6852263631145438470,Y
6852035169726057734,Y
6851969906808835333,Y
6851963133859204358,Y
6851958965794802950,Y
6851577523059346694,Y
6850093352247971077,Y
6849750586221530374,Y
6849456036378578181,Y
6849330798173211910,Y
6848948838082907397,Y
6847569142250212613,Y
6857298422999960838,Y
6857340566003387653,Y
6857520034009402629,Y
6857533289889074438,Y
6857547122863049989,Y
6857566546005363974,Y
6857631377978821893,Y
6857666871160835334,Y
6857739411929533702,Y
6857854931374705925,Y
6857936813336694022,Y
6857960016712977669,Y
6857956315935935750,Y
6857990269694954757,Y
6858042779138854150,Y
6858184014151306498,Y
6858197064376012038,Y
6858257630628973830,Y
6858613736991706373,Y
6858804666881346822,Y
6858824255149378822,Y
6859037575953353989,Y
6859097820486585605,Y
6859158922515746054,Y
6859195162829065478,Y
6859199184499789061,Y
6859201512929791237,Y
6859504955531726086,Y
6859757496073080069,Y
6859784363572301062,Y
6859785330594204933,Y
6859826735584759046,Y
6859833263104494853,Y
6859837219180432645,Y
